"time";"player";"unit_type";"amount";"unit_name";"minutes";"spill_id";"name";"profile_id"
687,855;4;83;1;"Villager (Male)";0,01146425;"138015663";"Deep Thing2775";6772867
695,205;1;83;1;"Villager (Male)";0,01158675;"138015663";"Hufsa";4250835
695,415;1;83;1;"Villager (Male)";0,01159025;"138015663";"Hufsa";4250835
726,004;2;83;1;"Villager (Male)";0,0121000666666667;"138015663";"Captain Naughty America";6088405
754,2;6;83;1;"Villager (Male)";0,01257;"138015663";"Myst";6585706
754,396;6;83;1;"Villager (Male)";0,0125732666666667;"138015663";"Myst";6585706
754,816;6;83;1;"Villager (Male)";0,0125802666666667;"138015663";"Myst";6585706
755,012;6;83;1;"Villager (Male)";0,0125835333333333;"138015663";"Myst";6585706
755,236;6;83;1;"Villager (Male)";0,0125872666666667;"138015663";"Myst";6585706
769,459;2;83;1;"Villager (Male)";0,0128243166666667;"138015663";"Captain Naughty America";6088405
769,459;3;83;1;"Villager (Male)";0,0128243166666667;"138015663";"Olas";4361967
769,855;3;83;1;"Villager (Male)";0,0128309166666667;"138015663";"Olas";4361967
770,053;3;83;1;"Villager (Male)";0,0128342166666667;"138015663";"Olas";4361967
770,284;3;83;1;"Villager (Male)";0,0128380666666667;"138015663";"Olas";4361967
795,466;4;83;1;"Villager (Male)";0,0132577666666667;"138015663";"Deep Thing2775";6772867
826,939;2;83;1;"Villager (Male)";0,0137823166666667;"138015663";"Captain Naughty America";6088405
836,599;4;83;1;"Villager (Male)";0,0139433166666667;"138015663";"Deep Thing2775";6772867
839,749;5;83;1;"Villager (Male)";0,0139958166666667;"138015663";"Chilamacho";2176509
840,169;5;83;1;"Villager (Male)";0,0140028166666667;"138015663";"Chilamacho";2176509
840,379;5;83;1;"Villager (Male)";0,0140063166666667;"138015663";"Chilamacho";2176509
840,799;5;83;1;"Villager (Male)";0,0140133166666667;"138015663";"Chilamacho";2176509
844,789;2;83;1;"Villager (Male)";0,0140798166666667;"138015663";"Captain Naughty America";6088405
845,209;4;83;1;"Villager (Male)";0,0140868166666667;"138015663";"Deep Thing2775";6772867
855,289;1;83;5;"Villager (Male)";0,0142548166666667;"138015663";"Hufsa";4250835
880,069;2;83;1;"Villager (Male)";0,0146678166666667;"138015663";"Captain Naughty America";6088405
897,499;2;83;1;"Villager (Male)";0,0149583166666667;"138015663";"Captain Naughty America";6088405
897,709;2;83;1;"Villager (Male)";0,0149618166666667;"138015663";"Captain Naughty America";6088405
898,129;2;83;1;"Villager (Male)";0,0149688166666667;"138015663";"Captain Naughty America";6088405
922,479;1;7;5;"Skirmisher";0,01537465;"138015663";"Hufsa";4250835
938,859;6;83;1;"Villager (Male)";0,01564765;"138015663";"Myst";6585706
939,279;6;83;1;"Villager (Male)";0,01565465;"138015663";"Myst";6585706
939,489;6;83;1;"Villager (Male)";0,01565815;"138015663";"Myst";6585706
939,909;6;83;1;"Villager (Male)";0,01566515;"138015663";"Myst";6585706
980,526;6;83;1;"Villager (Male)";0,0163421;"138015663";"Myst";6585706
980,736;2;83;1;"Villager (Male)";0,0163456;"138015663";"Captain Naughty America";6088405
981,156;6;83;1;"Villager (Male)";0,0163526;"138015663";"Myst";6585706
981,576;6;83;1;"Villager (Male)";0,0163596;"138015663";"Myst";6585706
995,847;1;83;1;"Villager (Male)";0,01659745;"138015663";"Hufsa";4250835
996,243;1;83;1;"Villager (Male)";0,01660405;"138015663";"Hufsa";4250835
1010,268;2;83;1;"Villager (Male)";0,0168378;"138015663";"Captain Naughty America";6088405
1010,478;2;83;1;"Villager (Male)";0,0168413;"138015663";"Captain Naughty America";6088405
1048,24;2;83;1;"Villager (Male)";0,0174706666666667;"138015663";"Captain Naughty America";6088405
1048,438;3;74;5;"Militia";0,0174739666666667;"138015663";"Olas";4361967
1055,464;4;83;1;"Villager (Male)";0,0175910666666667;"138015663";"Deep Thing2775";6772867
1055,893;4;83;1;"Villager (Male)";0,0175982166666667;"138015663";"Deep Thing2775";6772867
1055,893;5;448;1;"Scout Cavalry";0,0175982166666667;"138015663";"Chilamacho";2176509
1056,289;4;83;1;"Villager (Male)";0,0176048166666667;"138015663";"Deep Thing2775";6772867
1056,52;5;448;1;"Scout Cavalry";0,0176086666666667;"138015663";"Chilamacho";2176509
1056,916;5;448;1;"Scout Cavalry";0,0176152666666667;"138015663";"Chilamacho";2176509
1067,689;4;83;1;"Villager (Male)";0,0177948166666667;"138015663";"Deep Thing2775";6772867
1067,92;4;83;1;"Villager (Male)";0,0177986666666667;"138015663";"Deep Thing2775";6772867
1079,679;2;83;1;"Villager (Male)";0,01799465;"138015663";"Captain Naughty America";6088405
1089,115;5;83;1;"Villager (Male)";0,0181519166666667;"138015663";"Chilamacho";2176509
1089,947;5;83;1;"Villager (Male)";0,0181657833333333;"138015663";"Chilamacho";2176509
1113,469;2;83;1;"Villager (Male)";0,0185578166666667;"138015663";"Captain Naughty America";6088405
1128,977;5;38;1;"Knight";0,0188162833333333;"138015663";"Chilamacho";2176509
1129,595;5;38;1;"Knight";0,0188265833333333;"138015663";"Chilamacho";2176509
1130,015;5;38;1;"Knight";0,0188335833333333;"138015663";"Chilamacho";2176509
1130,435;5;38;1;"Knight";0,0188405833333333;"138015663";"Chilamacho";2176509
1131,065;5;38;1;"Knight";0,0188510833333333;"138015663";"Chilamacho";2176509
1143,663;1;128;1;"Trade Cart (Empty)";0,01906105;"138015663";"Hufsa";4250835
1144,079;1;128;1;"Trade Cart (Empty)";0,0190679833333333;"138015663";"Hufsa";4250835
1144,287;1;128;1;"Trade Cart (Empty)";0,01907145;"138015663";"Hufsa";4250835
1145,379;3;83;2;"Villager (Male)";0,01908965;"138015663";"Olas";4361967
1167,191;4;83;1;"Villager (Male)";0,0194531833333333;"138015663";"Deep Thing2775";6772867
1181,217;1;83;5;"Villager (Male)";0,01968695;"138015663";"Hufsa";4250835
1199,901;4;83;1;"Villager (Male)";0,01999835;"138015663";"Deep Thing2775";6772867
1209,141;6;83;1;"Villager (Male)";0,02015235;"138015663";"Myst";6585706
1209,561;6;83;1;"Villager (Male)";0,02015935;"138015663";"Myst";6585706
1209,771;6;83;1;"Villager (Male)";0,02016285;"138015663";"Myst";6585706
1209,981;6;83;1;"Villager (Male)";0,02016635;"138015663";"Myst";6585706
1210,401;6;83;1;"Villager (Male)";0,02017335;"138015663";"Myst";6585706
1210,611;6;83;1;"Villager (Male)";0,02017685;"138015663";"Myst";6585706
1211,031;6;83;1;"Villager (Male)";0,02018385;"138015663";"Myst";6585706
1211,241;6;83;1;"Villager (Male)";0,02018735;"138015663";"Myst";6585706
1211,451;6;83;1;"Villager (Male)";0,02019085;"138015663";"Myst";6585706
1214,601;2;93;1;"Spearman";0,02024335;"138015663";"Captain Naughty America";6088405
1215,021;2;93;1;"Spearman";0,02025035;"138015663";"Captain Naughty America";6088405
1215,231;2;93;1;"Spearman";0,02025385;"138015663";"Captain Naughty America";6088405
1231,401;2;448;1;"Scout Cavalry";0,02052335;"138015663";"Captain Naughty America";6088405
1231,821;2;448;1;"Scout Cavalry";0,02053035;"138015663";"Captain Naughty America";6088405
1232,031;2;448;1;"Scout Cavalry";0,02053385;"138015663";"Captain Naughty America";6088405
1232,031;6;448;1;"Scout Cavalry";0,02053385;"138015663";"Myst";6585706
1232,241;6;448;1;"Scout Cavalry";0,02053735;"138015663";"Myst";6585706
1237,281;2;4;1;"Archer";0,02062135;"138015663";"Captain Naughty America";6088405
1237,491;2;4;1;"Archer";0,02062485;"138015663";"Captain Naughty America";6088405
1237,701;2;4;1;"Archer";0,02062835;"138015663";"Captain Naughty America";6088405
1278,21;2;93;1;"Spearman";0,0213035;"138015663";"Captain Naughty America";6088405
1278,42;2;93;1;"Spearman";0,021307;"138015663";"Captain Naughty America";6088405
1280,31;4;83;1;"Villager (Male)";0,0213385;"138015663";"Deep Thing2775";6772867
1283,67;5;38;1;"Knight";0,0213945;"138015663";"Chilamacho";2176509
1284,09;5;38;1;"Knight";0,0214015;"138015663";"Chilamacho";2176509
1284,3;5;38;1;"Knight";0,021405;"138015663";"Chilamacho";2176509
1284,51;5;38;1;"Knight";0,0214085;"138015663";"Chilamacho";2176509
1306,542;3;83;1;"Villager (Male)";0,0217757;"138015663";"Olas";4361967
1306,752;3;83;1;"Villager (Male)";0,0217792;"138015663";"Olas";4361967
1306,962;3;83;1;"Villager (Male)";0,0217827;"138015663";"Olas";4361967
1307,382;3;83;1;"Villager (Male)";0,0217897;"138015663";"Olas";4361967
1314,524;1;83;1;"Villager (Male)";0,0219087333333333;"138015663";"Hufsa";4250835
1314,94;1;83;1;"Villager (Male)";0,0219156666666667;"138015663";"Hufsa";4250835
1315,356;1;83;1;"Villager (Male)";0,0219226;"138015663";"Hufsa";4250835
1315,564;1;83;1;"Villager (Male)";0,0219260666666667;"138015663";"Hufsa";4250835
1315,98;6;93;1;"Spearman";0,021933;"138015663";"Myst";6585706
1316,396;6;93;1;"Spearman";0,0219399333333333;"138015663";"Myst";6585706
1316,604;6;93;1;"Spearman";0,0219434;"138015663";"Myst";6585706
1316,812;6;93;1;"Spearman";0,0219468666666667;"138015663";"Myst";6585706
1325,86;4;83;1;"Villager (Male)";0,0220976666666667;"138015663";"Deep Thing2775";6772867
1326,276;4;83;1;"Villager (Male)";0,0221046;"138015663";"Deep Thing2775";6772867
1332,36;3;83;1;"Villager (Male)";0,022206;"138015663";"Olas";4361967
1332,568;3;83;1;"Villager (Male)";0,0222094666666667;"138015663";"Olas";4361967
1363,147;2;83;1;"Villager (Male)";0,0227191166666667;"138015663";"Captain Naughty America";6088405
1363,345;2;83;1;"Villager (Male)";0,0227224166666667;"138015663";"Captain Naughty America";6088405
1363,774;2;83;1;"Villager (Male)";0,0227295666666667;"138015663";"Captain Naughty America";6088405
1372,249;4;83;1;"Villager (Male)";0,0228708166666667;"138015663";"Deep Thing2775";6772867
1372,645;4;83;1;"Villager (Male)";0,0228774166666667;"138015663";"Deep Thing2775";6772867
1372,843;4;83;1;"Villager (Male)";0,0228807166666667;"138015663";"Deep Thing2775";6772867
1372,843;6;93;1;"Spearman";0,0228807166666667;"138015663";"Myst";6585706
1373,074;6;93;1;"Spearman";0,0228845666666667;"138015663";"Myst";6585706
1373,272;2;93;1;"Spearman";0,0228878666666667;"138015663";"Captain Naughty America";6088405
1373,272;4;83;1;"Villager (Male)";0,0228878666666667;"138015663";"Deep Thing2775";6772867
1373,272;6;93;1;"Spearman";0,0228878666666667;"138015663";"Myst";6585706
1373,689;2;93;1;"Spearman";0,0228948166666667;"138015663";"Captain Naughty America";6088405
1373,689;4;83;1;"Villager (Male)";0,0228948166666667;"138015663";"Deep Thing2775";6772867
1373,689;6;93;1;"Spearman";0,0228948166666667;"138015663";"Myst";6585706
1373,899;2;93;1;"Spearman";0,0228983166666667;"138015663";"Captain Naughty America";6088405
1373,899;6;93;1;"Spearman";0,0228983166666667;"138015663";"Myst";6585706
1374,109;6;93;1;"Spearman";0,0229018166666667;"138015663";"Myst";6585706
1374,319;6;93;1;"Spearman";0,0229053166666667;"138015663";"Myst";6585706
1374,949;2;93;1;"Spearman";0,0229158166666667;"138015663";"Captain Naughty America";6088405
1375,768;2;93;1;"Spearman";0,0229294666666667;"138015663";"Captain Naughty America";6088405
1394,965;3;280;1;"Mangonel";0,0232494166666667;"138015663";"Olas";4361967
1397,473;2;83;1;"Villager (Male)";0,0232912166666667;"138015663";"Captain Naughty America";6088405
1397,683;5;83;1;"Villager (Male)";0,0232947166666667;"138015663";"Chilamacho";2176509
1397,893;2;83;1;"Villager (Male)";0,0232982166666667;"138015663";"Captain Naughty America";6088405
1397,893;5;83;1;"Villager (Male)";0,0232982166666667;"138015663";"Chilamacho";2176509
1398,094;2;83;1;"Villager (Male)";0,0233015666666667;"138015663";"Captain Naughty America";6088405
1398,094;5;83;1;"Villager (Male)";0,0233015666666667;"138015663";"Chilamacho";2176509
1398,292;5;83;1;"Villager (Male)";0,0233048666666667;"138015663";"Chilamacho";2176509
1398,49;5;83;1;"Villager (Male)";0,0233081666666667;"138015663";"Chilamacho";2176509
1398,688;5;83;1;"Villager (Male)";0,0233114666666667;"138015663";"Chilamacho";2176509
1398,919;5;83;1;"Villager (Male)";0,0233153166666667;"138015663";"Chilamacho";2176509
1399,336;5;83;1;"Villager (Male)";0,0233222666666667;"138015663";"Chilamacho";2176509
1415,433;4;83;1;"Villager (Male)";0,02359055;"138015663";"Deep Thing2775";6772867
1415,631;4;83;1;"Villager (Male)";0,02359385;"138015663";"Deep Thing2775";6772867
1425,96;4;83;1;"Villager (Male)";0,023766;"138015663";"Deep Thing2775";6772867
1427,181;1;7;5;"Skirmisher";0,02378635;"138015663";"Hufsa";4250835
1427,412;1;7;5;"Skirmisher";0,0237902;"138015663";"Hufsa";4250835
1427,808;1;7;5;"Skirmisher";0,0237968;"138015663";"Hufsa";4250835
1447,044;3;83;1;"Villager (Male)";0,0241174;"138015663";"Olas";4361967
1447,464;3;83;1;"Villager (Male)";0,0241244;"138015663";"Olas";4361967
1447,674;3;83;1;"Villager (Male)";0,0241279;"138015663";"Olas";4361967
1449,984;5;38;1;"Knight";0,0241664;"138015663";"Chilamacho";2176509
1450,614;5;38;1;"Knight";0,0241769;"138015663";"Chilamacho";2176509
1450,824;5;38;1;"Knight";0,0241804;"138015663";"Chilamacho";2176509
1457,544;3;83;1;"Villager (Male)";0,0242924;"138015663";"Olas";4361967
1457,974;3;83;1;"Villager (Male)";0,0242995666666667;"138015663";"Olas";4361967
1458,182;3;83;1;"Villager (Male)";0,0243030333333333;"138015663";"Olas";4361967
1462,556;6;93;1;"Spearman";0,0243759333333333;"138015663";"Myst";6585706
1462,766;6;93;1;"Spearman";0,0243794333333333;"138015663";"Myst";6585706
1463,186;6;93;1;"Spearman";0,0243864333333333;"138015663";"Myst";6585706
1463,396;6;93;1;"Spearman";0,0243899333333333;"138015663";"Myst";6585706
1463,606;6;93;1;"Spearman";0,0243934333333333;"138015663";"Myst";6585706
1463,816;6;93;1;"Spearman";0,0243969333333333;"138015663";"Myst";6585706
1464,236;2;83;1;"Villager (Male)";0,0244039333333333;"138015663";"Captain Naughty America";6088405
1464,866;2;83;1;"Villager (Male)";0,0244144333333333;"138015663";"Captain Naughty America";6088405
1466,546;4;38;1;"Knight";0,0244424333333333;"138015663";"Deep Thing2775";6772867
1466,966;4;38;1;"Knight";0,0244494333333333;"138015663";"Deep Thing2775";6772867
1518,552;4;38;1;"Knight";0,0253092;"138015663";"Deep Thing2775";6772867
1519,806;1;83;1;"Villager (Male)";0,0253301;"138015663";"Hufsa";4250835
1554,615;6;93;1;"Spearman";0,02591025;"138015663";"Myst";6585706
1554,825;4;38;1;"Knight";0,02591375;"138015663";"Deep Thing2775";6772867
1554,825;6;93;1;"Spearman";0,02591375;"138015663";"Myst";6585706
1555,035;6;93;1;"Spearman";0,02591725;"138015663";"Myst";6585706
1555,245;6;93;1;"Spearman";0,02592075;"138015663";"Myst";6585706
1555,455;6;93;1;"Spearman";0,02592425;"138015663";"Myst";6585706
1555,875;6;93;1;"Spearman";0,02593125;"138015663";"Myst";6585706
1568,675;4;83;1;"Villager (Male)";0,0261445833333333;"138015663";"Deep Thing2775";6772867
1568,883;4;83;1;"Villager (Male)";0,02614805;"138015663";"Deep Thing2775";6772867
1573,293;4;83;1;"Villager (Male)";0,02622155;"138015663";"Deep Thing2775";6772867
1573,713;4;83;1;"Villager (Male)";0,02622855;"138015663";"Deep Thing2775";6772867
1574,133;4;83;1;"Villager (Male)";0,02623555;"138015663";"Deep Thing2775";6772867
1577,493;1;83;1;"Villager (Male)";0,02629155;"138015663";"Hufsa";4250835
1577,703;1;83;1;"Villager (Male)";0,02629505;"138015663";"Hufsa";4250835
1579,779;4;83;1;"Villager (Male)";0,02632965;"138015663";"Deep Thing2775";6772867
1580,175;4;83;1;"Villager (Male)";0,02633625;"138015663";"Deep Thing2775";6772867
1581,441;5;280;1;"Mangonel";0,02635735;"138015663";"Chilamacho";2176509
1594,041;3;83;1;"Villager (Male)";0,02656735;"138015663";"Olas";4361967
1594,251;3;83;1;"Villager (Male)";0,02657085;"138015663";"Olas";4361967
1594,461;3;83;1;"Villager (Male)";0,02657435;"138015663";"Olas";4361967
1594,889;3;83;1;"Villager (Male)";0,0265814833333333;"138015663";"Olas";4361967
1609,365;4;38;1;"Knight";0,02682275;"138015663";"Deep Thing2775";6772867
1627,213;4;38;1;"Knight";0,0271202166666667;"138015663";"Deep Thing2775";6772867
1629,523;5;83;1;"Villager (Male)";0,0271587166666667;"138015663";"Chilamacho";2176509
1629,943;5;83;1;"Villager (Male)";0,0271657166666667;"138015663";"Chilamacho";2176509
1630,153;5;83;1;"Villager (Male)";0,0271692166666667;"138015663";"Chilamacho";2176509
1630,363;5;83;1;"Villager (Male)";0,0271727166666667;"138015663";"Chilamacho";2176509
1630,573;5;83;1;"Villager (Male)";0,0271762166666667;"138015663";"Chilamacho";2176509
1651,353;2;93;5;"Spearman";0,02752255;"138015663";"Captain Naughty America";6088405
1651,773;2;93;5;"Spearman";0,02752955;"138015663";"Captain Naughty America";6088405
1651,983;2;93;5;"Spearman";0,02753305;"138015663";"Captain Naughty America";6088405
1652,193;2;93;5;"Spearman";0,02753655;"138015663";"Captain Naughty America";6088405
1652,613;2;93;5;"Spearman";0,02754355;"138015663";"Captain Naughty America";6088405
1655,763;4;38;1;"Knight";0,02759605;"138015663";"Deep Thing2775";6772867
1683,48;3;83;1;"Villager (Male)";0,028058;"138015663";"Olas";4361967
1683,681;3;83;1;"Villager (Male)";0,02806135;"138015663";"Olas";4361967
1683,879;3;83;1;"Villager (Male)";0,02806465;"138015663";"Olas";4361967
1684,077;3;83;1;"Villager (Male)";0,02806795;"138015663";"Olas";4361967
1703,382;3;83;1;"Villager (Male)";0,0283897;"138015663";"Olas";4361967
1703,592;3;83;1;"Villager (Male)";0,0283932;"138015663";"Olas";4361967
1703,991;3;83;1;"Villager (Male)";0,02839985;"138015663";"Olas";4361967
1704,189;3;83;1;"Villager (Male)";0,02840315;"138015663";"Olas";4361967
1704,189;4;38;1;"Knight";0,02840315;"138015663";"Deep Thing2775";6772867
1704,42;3;83;1;"Villager (Male)";0,028407;"138015663";"Olas";4361967
1706,691;6;93;1;"Spearman";0,02844485;"138015663";"Myst";6585706
1707,12;6;93;1;"Spearman";0,028452;"138015663";"Myst";6585706
1707,318;6;93;1;"Spearman";0,0284553;"138015663";"Myst";6585706
1707,723;6;93;1;"Spearman";0,02846205;"138015663";"Myst";6585706
1707,933;6;93;1;"Spearman";0,02846555;"138015663";"Myst";6585706
1708,143;6;93;1;"Spearman";0,02846905;"138015663";"Myst";6585706
1708,563;6;93;1;"Spearman";0,02847605;"138015663";"Myst";6585706
1708,773;6;93;1;"Spearman";0,02847955;"138015663";"Myst";6585706
1708,983;6;93;1;"Spearman";0,02848305;"138015663";"Myst";6585706
1709,193;6;93;1;"Spearman";0,02848655;"138015663";"Myst";6585706
1709,403;6;93;1;"Spearman";0,02849005;"138015663";"Myst";6585706
1709,613;4;38;1;"Knight";0,02849355;"138015663";"Deep Thing2775";6772867
1709,613;6;93;1;"Spearman";0,02849355;"138015663";"Myst";6585706
1710,033;6;93;1;"Spearman";0,02850055;"138015663";"Myst";6585706
1710,243;6;93;1;"Spearman";0,02850405;"138015663";"Myst";6585706
1710,663;4;38;1;"Knight";0,02851105;"138015663";"Deep Thing2775";6772867
1710,663;6;93;1;"Spearman";0,02851105;"138015663";"Myst";6585706
1711,713;4;38;1;"Knight";0,02852855;"138015663";"Deep Thing2775";6772867
1714,863;6;448;1;"Scout Cavalry";0,02858105;"138015663";"Myst";6585706
1715,073;6;448;1;"Scout Cavalry";0,02858455;"138015663";"Myst";6585706
1715,283;6;448;1;"Scout Cavalry";0,02858805;"138015663";"Myst";6585706
1715,703;6;448;1;"Scout Cavalry";0,02859505;"138015663";"Myst";6585706
1715,913;6;448;1;"Scout Cavalry";0,02859855;"138015663";"Myst";6585706
1716,123;5;280;1;"Mangonel";0,02860205;"138015663";"Chilamacho";2176509
1716,123;6;448;1;"Scout Cavalry";0,02860205;"138015663";"Myst";6585706
1716,333;6;448;1;"Scout Cavalry";0,02860555;"138015663";"Myst";6585706
1716,753;5;280;1;"Mangonel";0,02861255;"138015663";"Chilamacho";2176509
1716,753;6;448;1;"Scout Cavalry";0,02861255;"138015663";"Myst";6585706
1716,963;6;448;1;"Scout Cavalry";0,02861605;"138015663";"Myst";6585706
1724,943;4;232;1;"Woad Raider";0,02874905;"138015663";"Deep Thing2775";6772867
1725,363;4;232;1;"Woad Raider";0,02875605;"138015663";"Deep Thing2775";6772867
1725,573;4;232;1;"Woad Raider";0,02875955;"138015663";"Deep Thing2775";6772867
1725,993;4;232;1;"Woad Raider";0,02876655;"138015663";"Deep Thing2775";6772867
1726,203;4;232;1;"Woad Raider";0,02877005;"138015663";"Deep Thing2775";6772867
1737,963;4;83;1;"Villager (Male)";0,02896605;"138015663";"Deep Thing2775";6772867
1738,359;4;83;1;"Villager (Male)";0,02897265;"138015663";"Deep Thing2775";6772867
1738,599;4;83;1;"Villager (Male)";0,02897665;"138015663";"Deep Thing2775";6772867
1738,809;4;83;1;"Villager (Male)";0,02898015;"138015663";"Deep Thing2775";6772867
1741,539;4;83;1;"Villager (Male)";0,02902565;"138015663";"Deep Thing2775";6772867
1741,749;4;83;1;"Villager (Male)";0,02902915;"138015663";"Deep Thing2775";6772867
1742,169;4;83;1;"Villager (Male)";0,02903615;"138015663";"Deep Thing2775";6772867
1742,379;4;83;1;"Villager (Male)";0,02903965;"138015663";"Deep Thing2775";6772867
1754,339;4;83;1;"Villager (Male)";0,0292389833333333;"138015663";"Deep Thing2775";6772867
1754,549;4;83;1;"Villager (Male)";0,0292424833333333;"138015663";"Deep Thing2775";6772867
1755,179;5;38;1;"Knight";0,0292529833333333;"138015663";"Chilamacho";2176509
1755,389;5;38;1;"Knight";0,0292564833333333;"138015663";"Chilamacho";2176509
1824,355;2;83;1;"Villager (Male)";0,0304059166666667;"138015663";"Captain Naughty America";6088405
1824,775;2;83;1;"Villager (Male)";0,0304129166666667;"138015663";"Captain Naughty America";6088405
1824,985;2;83;1;"Villager (Male)";0,0304164166666667;"138015663";"Captain Naughty America";6088405
1825,195;2;83;1;"Villager (Male)";0,0304199166666667;"138015663";"Captain Naughty America";6088405
1827,295;2;83;1;"Villager (Male)";0,0304549166666667;"138015663";"Captain Naughty America";6088405
1837,795;6;93;1;"Spearman";0,0306299166666667;"138015663";"Myst";6585706
1838,005;6;93;1;"Spearman";0,0306334166666667;"138015663";"Myst";6585706
1838,425;6;93;1;"Spearman";0,0306404166666667;"138015663";"Myst";6585706
1838,635;6;93;1;"Spearman";0,0306439166666667;"138015663";"Myst";6585706
1838,845;6;93;1;"Spearman";0,0306474166666667;"138015663";"Myst";6585706
1839,055;6;93;1;"Spearman";0,0306509166666667;"138015663";"Myst";6585706
1839,265;6;93;1;"Spearman";0,0306544166666667;"138015663";"Myst";6585706
1841,995;3;74;5;"Militia";0,0306999166666667;"138015663";"Olas";4361967
1865,095;5;38;1;"Knight";0,0310849166666667;"138015663";"Chilamacho";2176509
1865,305;5;38;1;"Knight";0,0310884166666667;"138015663";"Chilamacho";2176509
1865,725;5;38;1;"Knight";0,0310954166666667;"138015663";"Chilamacho";2176509
1865,935;5;38;1;"Knight";0,0310989166666667;"138015663";"Chilamacho";2176509
1867,405;5;83;1;"Villager (Male)";0,0311234166666667;"138015663";"Chilamacho";2176509
1867,615;5;83;1;"Villager (Male)";0,0311269166666667;"138015663";"Chilamacho";2176509
1867,825;5;83;1;"Villager (Male)";0,0311304166666667;"138015663";"Chilamacho";2176509
1868,035;5;83;1;"Villager (Male)";0,0311339166666667;"138015663";"Chilamacho";2176509
1868,455;5;83;1;"Villager (Male)";0,0311409166666667;"138015663";"Chilamacho";2176509
1873,915;4;83;1;"Villager (Male)";0,0312319166666667;"138015663";"Deep Thing2775";6772867
1874,335;4;83;1;"Villager (Male)";0,0312389166666667;"138015663";"Deep Thing2775";6772867
1874,545;4;83;1;"Villager (Male)";0,0312424166666667;"138015663";"Deep Thing2775";6772867
1874,965;4;83;1;"Villager (Male)";0,0312494166666667;"138015663";"Deep Thing2775";6772867
1879,165;4;83;1;"Villager (Male)";0,0313194166666667;"138015663";"Deep Thing2775";6772867
1879,585;4;83;1;"Villager (Male)";0,0313264166666667;"138015663";"Deep Thing2775";6772867
1879,795;4;83;1;"Villager (Male)";0,0313299166666667;"138015663";"Deep Thing2775";6772867
1887,523;4;83;1;"Villager (Male)";0,0314587166666667;"138015663";"Deep Thing2775";6772867
1887,955;4;83;1;"Villager (Male)";0,0314659166666667;"138015663";"Deep Thing2775";6772867
1903,756;1;83;5;"Villager (Male)";0,0317292666666667;"138015663";"Hufsa";4250835
1911,992;5;38;1;"Knight";0,0318665333333333;"138015663";"Chilamacho";2176509
1912,216;5;38;1;"Knight";0,0318702666666667;"138015663";"Chilamacho";2176509
1957,755;4;38;1;"Knight";0,03262925;"138015663";"Deep Thing2775";6772867
1958,187;4;38;1;"Knight";0,03263645;"138015663";"Deep Thing2775";6772867
1958,385;4;38;1;"Knight";0,03263975;"138015663";"Deep Thing2775";6772867
1973,451;3;1258;2;"Battering Ram";0,03289085;"138015663";"Olas";4361967
1978,995;4;232;1;"Woad Raider";0,03298325;"138015663";"Deep Thing2775";6772867
1979,424;4;232;1;"Woad Raider";0,0329904;"138015663";"Deep Thing2775";6772867
1979,622;4;232;1;"Woad Raider";0,0329937;"138015663";"Deep Thing2775";6772867
1979,82;4;232;1;"Woad Raider";0,032997;"138015663";"Deep Thing2775";6772867
1980,051;4;232;1;"Woad Raider";0,03300085;"138015663";"Deep Thing2775";6772867
2002,77;4;232;1;"Woad Raider";0,0333795;"138015663";"Deep Thing2775";6772867
2002,98;4;232;1;"Woad Raider";0,033383;"138015663";"Deep Thing2775";6772867
2003,4;4;232;1;"Woad Raider";0,03339;"138015663";"Deep Thing2775";6772867
2003,61;4;232;1;"Woad Raider";0,0333935;"138015663";"Deep Thing2775";6772867
2014,091;4;83;1;"Villager (Male)";0,0335681833333333;"138015663";"Deep Thing2775";6772867
2014,52;4;83;1;"Villager (Male)";0,0335753333333333;"138015663";"Deep Thing2775";6772867
2014,718;4;83;1;"Villager (Male)";0,0335786333333333;"138015663";"Deep Thing2775";6772867
2015,972;1;83;1;"Villager (Male)";0,0335995333333333;"138015663";"Hufsa";4250835
2016,17;1;83;1;"Villager (Male)";0,0336028333333333;"138015663";"Hufsa";4250835
2021,993;5;125;1;"Monk";0,0336998833333333;"138015663";"Chilamacho";2176509
2025,095;5;38;1;"Knight";0,0337515833333333;"138015663";"Chilamacho";2176509
2025,722;5;38;1;"Knight";0,0337620333333333;"138015663";"Chilamacho";2176509
2025,92;5;38;1;"Knight";0,0337653333333333;"138015663";"Chilamacho";2176509
2027,966;5;83;1;"Villager (Male)";0,0337994333333333;"138015663";"Chilamacho";2176509
2028,395;5;83;1;"Villager (Male)";0,0338065833333333;"138015663";"Chilamacho";2176509
2028,593;5;83;1;"Villager (Male)";0,0338098833333333;"138015663";"Chilamacho";2176509
2028,791;5;83;1;"Villager (Male)";0,0338131833333333;"138015663";"Chilamacho";2176509
2029,022;5;83;1;"Villager (Male)";0,0338170333333333;"138015663";"Chilamacho";2176509
2029,22;5;83;1;"Villager (Male)";0,0338203333333333;"138015663";"Chilamacho";2176509
2037,866;4;280;1;"Mangonel";0,0339644333333333;"138015663";"Deep Thing2775";6772867
2038,295;4;280;1;"Mangonel";0,0339715833333333;"138015663";"Deep Thing2775";6772867
2078,423;6;38;1;"Knight";0,0346403833333333;"138015663";"Myst";6585706
2078,631;6;38;1;"Knight";0,03464385;"138015663";"Myst";6585706
